,Dim1,Dim2,tokens,article,competitor
19689,-15.89696884,38.76328278,anti,53,2
20405,-14.87518215,38.07151031,anti,56,2
21179,-14.93305016,38.06381989,anti,57,2
22246,-15.86274147,39.10557175,anti,59,3
25661,-15.01204205,38.40877533,anti,67,3
27049,-16.27260399,39.28697586,anti,71,3
27417,-15.15481853,38.08110809,anti,72,3
28056,-15.80940914,38.5772934,anti,73,3
28547,-0.810739517,47.77707672,anti,74,3
29560,-15.17978001,38.09225082,anti,77,3
29737,-14.56907654,37.97012329,anti,78,3
30769,-15.1691885,39.30404663,anti,80,3
32481,-15.7678051,38.9724617,anti,84,4
34951,-14.80537891,37.96478271,anti,97,4
35413,-14.95345974,39.04439926,anti,99,4
5082,-26.74036598,35.83308792,antibiotics,10,0
8010,-26.63731194,35.72158813,antibiotics,16,0
36358,-54.71966171,2.556916475,antibiotics,102,4
36703,-54.71966171,2.556916475,antibiotics,103,4
6772,-30.64783669,-31.9677124,anticipated,14,0
722,-15.99834728,47.95961761,antigen,1,0
5391,3.716836929,-17.13456154,anxious,11,0
14951,-13.00157452,-3.101812601,appealing,40,1
23083,-11.3367424,-22.77333832,appealing,61,3
36397,-4.525580406,-19.82879448,appealing,102,4
36742,-4.525519371,-19.82883835,appealing,103,4
16819,-36.61236572,3.064740419,appeals,45,1
8374,-15.80361366,-22.34368515,appeared,17,0
5733,-13.44640064,-27.24509239,appearing,11,0
8024,-2.215964556,-15.79886818,appearing,16,0
8288,2.946242809,-14.8105135,appearing,17,0
33586,2.443332195,-14.47515011,appearing,91,4
7763,-15.47629261,-43.59347534,appears,16,0
20903,22.46506119,-33.52428055,appears,57,2
32603,22.41049385,-33.11884308,appears,85,4
33573,22.4855957,-33.48384857,appears,91,4
11959,3.224945307,26.64382362,appetite,29,1
14641,3.287576437,26.63494492,appetite,39,1
14979,6.747629642,28.78094292,appetite,40,1
20449,-39.29553986,-13.56952286,apples,56,2
5709,-49.71800232,12.30663395,applicable,11,0
21768,-7.888629913,-15.52339554,applicable,59,3
23823,-7.85368681,-15.61965847,applicable,63,3
29105,-21.83227921,-19.99186325,applicable,76,3
11545,-38.89375305,1.749895453,applications,28,1
876,5.281498909,-25.49187469,applied,1,0
1716,-3.451770782,-20.74397659,applied,3,0
6484,-2.90231657,-20.20866585,applied,13,0
7651,1.991458058,-30.79231644,applied,16,0
9056,1.32071197,-30.08148956,applied,20,0
11441,5.048067093,-25.18183517,applied,28,1
12661,-15.90731812,20.61680603,applied,32,1
13243,4.383301258,-10.8548317,applied,34,1
14031,-3.505058289,-20.62074089,applied,37,1
16668,-11.0317688,12.21695042,applied,45,1
17319,-2.572781086,-20.48839569,applied,47,1
17798,-2.48902297,-20.73716164,applied,48,1
18120,-3.528210878,-20.6910305,applied,49,1
19399,-2.772883892,-20.1831913,applied,53,2
20274,-14.84813786,-19.97502327,applied,55,2
20534,-2.48169446,-20.74824142,applied,56,2
23417,-3.422520638,-20.50107765,applied,62,3
25035,-2.468513012,-20.72994423,applied,66,3
27276,-2.215013742,-20.1024437,applied,71,3
27706,-2.52038455,-20.17463875,applied,72,3
31522,1.744890809,-29.30281639,applied,81,3
32029,1.324421883,-30.18251801,applied,82,3
34903,-2.476383924,-20.73852539,applied,97,4
36306,-8.187750816,-22.55179405,applied,102,4
36651,-8.187767982,-22.55177879,applied,103,4
8385,-9.727187157,-22.07508659,applies,17,0
19602,-43.30566788,-11.95724297,applies,53,2
33308,-43.31500626,-11.96764565,applies,89,4
1831,-36.31275558,-29.0349369,applying,3,0
5897,0.761430442,6.618789673,applying,12,0
7951,48.19948578,-27.90612411,applying,16,0
16848,39.32054901,-32.26859665,applying,46,1
17454,48.40498352,-27.95248604,applying,47,1
17811,-10.58256626,13.85853767,applying,48,1
19114,-10.09195995,-27.00504875,applying,52,2
22252,48.22808456,-27.97373772,applying,59,3
24765,20.63655663,21.51081276,applying,66,3
27613,-12.63508701,-21.41915894,applying,72,3
27947,48.58901978,-28.97266579,applying,73,3
28546,41.10877609,1.314563632,applying,74,3
29942,-0.335998297,6.192057133,applying,78,3
33317,48.04898071,-27.99515533,applying,89,4
31495,4.740198135,-18.70946312,appreciated,81,3
24048,-2.633415937,-17.3666935,appreciation,64,3
12254,-14.63139439,-43.78268433,approaches,31,1
23616,-35.93737411,-1.606489778,approaches,63,3
325,61.1280365,-14.28239059,approved,0,0
2087,60.83691025,-13.75209141,approved,4,0
3221,60.80529785,-13.70864582,approved,6,0
3775,61.01012039,-14.10838699,approved,7,0
3954,61.02721024,-14.11919117,approved,8,0
4833,60.99434662,-14.01310539,approved,9,0
7179,60.99336624,-14.08967113,approved,14,0
7704,61.16514587,-14.59650326,approved,16,0
8825,60.88702774,-13.94686508,approved,19,0
9891,60.96372223,-14.0187664,approved,23,0
11010,61.14209747,-14.50167847,approved,27,1
11427,61.11548233,-14.2037611,approved,28,1
12546,60.87223053,-14.11933994,approved,32,1
12918,60.94406128,-13.79567051,approved,33,1
13307,61.06517029,-14.17620087,approved,34,1
13607,60.88111115,-13.80933094,approved,35,1
14727,61.12579346,-14.39125443,approved,39,1
15712,61.07957458,-14.34881783,approved,43,1
16752,60.96205521,-14.00668716,approved,45,1
18053,60.77967834,-13.90810299,approved,49,1
18717,60.9019165,-13.81551838,approved,51,2
20221,60.98601151,-14.01427746,approved,55,2
23423,60.93721771,-13.85260391,approved,62,3
24303,60.9461937,-13.50030041,approved,64,3
25194,60.9461937,-13.50030041,approved,66,3
25687,61.02671814,-14.06220627,approved,67,3
25839,60.94618988,-13.50030041,approved,68,3
26431,60.92515182,-13.76904297,approved,69,3
35979,60.88006592,-13.82674503,approved,101,4
37524,60.9246254,-13.83587837,approved,106,4
31402,-29.79913712,-1.779823422,apps,81,3
13739,-1.026124358,-15.53064919,april,36,1
13394,-14.75020695,25.03236198,aqua,34,1
27483,22.78279495,49.25697327,aqua,72,3
34105,10.69527531,44.40898514,aqua,93,4
22333,-42.77067947,-14.41186523,archaeologists,60,3
26485,-42.77068329,-14.41186714,archaeologists,70,3
36927,5.944382191,11.80122185,architecture,104,4
37228,5.944382668,11.80122185,architecture,105,4
37449,4.547424793,13.61207771,architecture,106,4
307,7.463198662,10.20121288,areas,0,0
1811,6.98264122,9.968298912,areas,3,0
2266,7.138497829,10.47931385,areas,4,0
3172,7.479957104,10.55885696,areas,6,0
3963,-39.1937561,12.49878502,areas,8,0
5274,-38.49508667,12.08897972,areas,10,0
7057,7.098227978,10.19407368,areas,14,0
7568,-7.687923908,-26.52043152,areas,16,0
9301,-38.36390305,12.28171253,areas,21,0
9916,6.784451485,9.967051506,areas,23,0
10183,-38.85562897,13.22941113,areas,24,0
10336,7.716659069,10.6579628,areas,25,1
10708,7.495398045,10.59478283,areas,26,1
11362,-38.83494568,1.797692418,areas,28,1
12044,-38.56380463,12.27764034,areas,30,1
12482,-40.71827316,-17.08972931,areas,32,1
13368,7.376124382,9.664725304,areas,34,1
14148,-3.099224567,-14.34501553,areas,38,1
14813,8.519818306,11.1131258,areas,39,1
16459,-33.35030746,13.17768574,areas,45,1
16924,-38.61611176,12.88123512,areas,46,1
17321,7.465177536,10.59256363,areas,47,1
18226,7.284516335,10.210042,areas,49,1
18480,-38.9740715,12.82321167,areas,50,2
19620,6.734329224,9.966565132,areas,53,2
20040,8.256904602,11.24111176,areas,55,2
20946,7.366085052,10.05225182,areas,57,2
21429,-4.974761963,-10.15179729,areas,58,3
21789,-39.00506592,12.74295998,areas,59,3
22629,7.461881161,10.47971821,areas,60,3
23321,7.461858749,10.47972965,areas,62,3
23686,-30.49493408,16.67892075,areas,63,3
24715,-39.92098618,11.71192169,areas,65,3
25631,-38.49098587,12.09303093,areas,67,3
26781,7.461858749,10.47972965,areas,70,3
27027,6.811629772,9.988227844,areas,71,3
27668,-40.55991364,-17.28886604,areas,72,3
27860,7.486970425,10.51095009,areas,73,3
30458,7.451473713,10.48537827,areas,79,3
30707,-39.23560715,1.005265594,areas,80,3
31352,-38.7492485,13.3187933,areas,81,3
31678,-41.10445023,-16.74090958,areas,82,3
32217,-38.96327209,0.681835353,areas,83,4
32438,7.075009346,10.31859398,areas,84,4
32803,7.368281364,10.08564949,areas,86,4
33029,7.388081074,10.18883896,areas,88,4
33424,-33.24102783,13.20838451,areas,90,4
33578,7.535469055,10.11732769,areas,91,4
34070,7.349707603,10.01494503,areas,93,4
35044,-38.57361603,12.88823318,areas,97,4
35153,-29.78555298,16.45370483,areas,98,4
35543,7.530386925,10.59962368,areas,99,4
36245,33.16224289,-28.52759933,areas,102,4
36590,33.16219711,-28.52762604,areas,103,4
739,-20.64269829,7.966293335,ariel,1,0
10544,9.478754044,13.87679672,arms,25,1
11370,8.172298431,14.24807262,arms,28,1
11637,-38.1192627,-11.97362804,arms,29,1
12045,8.029147148,14.26529789,arms,30,1
12743,7.857243061,14.2703228,arms,32,1
14802,9.146978378,13.85602093,arms,39,1
21793,8.495153427,13.96630573,arms,59,3
22327,-8.696154594,-13.22609425,arms,60,3
22768,7.536829472,14.51189709,arms,61,3
26479,-8.696152687,-13.22612476,arms,70,3
31809,9.56895256,13.60713387,arms,82,3
33597,31.17106819,4.313312054,arms,91,4
10039,-13.26770973,53.06555557,arousal,24,0
15956,-20.85435867,7.890323639,array,44,1
5332,-15.794734,9.721869469,arsenal,10,0
9705,-36.56893158,2.043484688,articles,23,0
15175,-36.72941971,2.008918762,articles,41,1
19355,-40.83496857,-10.44710159,articles,52,2
3716,-8.364841461,43.06678391,artificial,7,0
19757,7.551878929,-7.963324547,artificial,54,2
6517,-34.3192482,29.78839684,artists,13,0
24918,-34.27801132,29.78407478,artists,66,3
27650,-34.27648926,29.76517487,artists,72,3
28241,-34.30550003,29.78952217,artists,74,3
29275,-34.35645676,29.80225182,artists,77,3
11585,39.44650269,12.52758503,arts,28,1
9735,-54.87104797,4.243094921,asia,23,0
17245,37.86756516,-30.26522446,asia,47,1
3265,47.53113556,-33.05671692,asked,6,0
8504,6.596329689,-18.06694794,asked,18,0
8658,6.573413849,-18.05870819,asked,19,0
10862,-37.84268188,-27.05481339,asked,27,1
13027,-57.80395889,10.12257957,asked,33,1
19376,47.51407623,-33.08777237,asked,53,2
21459,-11.45271206,-15.84026241,asked,58,3
27079,-55.1438942,10.53595829,asked,71,3
27766,47.52199936,-33.07274246,asked,73,3
36132,-12.48700905,-21.62736702,asked,102,4
36477,-12.48688698,-21.62721443,asked,103,4
12973,-9.790309906,-17.39389038,asking,33,1
16657,-11.0661068,-22.65306664,asking,45,1
24998,-39.5933075,-28.10537338,asking,66,3
7486,-47.04521179,0.295373321,aspects,16,0
14659,-36.04550552,10.55785084,aspects,39,1
24039,-35.58236694,11.43766403,aspects,64,3
31467,-34.97047043,-29.13158226,assessed,81,3
2010,38.64192963,-31.56402397,assessing,4,0
7445,-36.64863586,-4.243067741,assistants,15,0
22698,3.308592081,-25.40765572,assisted,60,3
23538,3.476177454,-25.40488625,assisted,62,3
23919,3.417145491,-25.38730049,assisted,63,3
26850,3.308592081,-25.40765572,assisted,70,3
1949,11.75109386,-11.52374649,associated,4,0
2992,-10.66919994,-47.97240829,associated,6,0
9754,-63.53899002,5.049882412,associated,23,0
11392,11.84403419,-10.89547062,associated,28,1
12466,11.82508564,-10.87846565,associated,32,1
14552,-10.67663193,-47.99743652,associated,39,1
15314,12.24259853,-9.885763168,associated,41,1
16440,6.176995277,-9.945223808,associated,45,1
16993,39.5279274,-31.58463287,associated,46,1
22939,-10.6903944,-47.95484161,associated,61,3
28896,-10.90658283,-47.45347977,associated,76,3
30485,11.85834312,-10.89951801,associated,79,3
36225,39.1807518,-30.81411934,associated,102,4
36570,39.1807518,-30.81411934,associated,103,4
37489,-10.68571758,-48.03181458,associated,106,4
13032,-5.005743504,-30.14026833,associates,33,1
7214,-18.90145111,-24.13155174,astonishing,14,0
3626,-4.186698437,1.161868215,athletes,7,0
9998,-31.36274529,-14.50646305,attached,24,0
23223,-5.943678856,-18.45343781,attached,62,3
28841,12.5993185,-4.28714323,attached,76,3
437,-1.143479586,29.4899559,attacks,1,0
23513,19.61933899,-43.86698532,attain,62,3
13766,-15.16920757,-34.00511169,attained,36,1
3318,-14.45091438,-40.28957367,attempted,6,0
6579,-39.11401749,6.945086479,attempts,13,0
29765,-39.11548615,6.942555428,attempts,78,3
15054,-12.68833542,-16.07222176,attending,40,1
7142,-10.81509304,-12.37309933,attire,14,0
35918,-5.544086456,-31.51574898,attracts,101,4
34184,8.375095367,-14.02087688,attributed,94,4
34386,8.375095367,-14.02087688,attributed,95,4
34588,8.375019073,-14.02082443,attributed,96,4
12910,-44.5525322,-19.46242142,august,33,1
29259,-55.26364517,25.24067688,august,77,3
9274,-15.9000864,-31.96041679,authentic,21,0
16750,-10.30709362,-7.179038525,authentic,45,1
3888,-63.01795959,3.665019274,authenticity,8,0
13904,-58.71208954,1.467324495,authenticity,36,1
29282,14.19392109,-44.46688461,automatically,77,3
31988,20.92165756,-31.00015068,automatically,82,3
33051,-36.42700577,-13.99563885,availability,88,4
12402,-55.98711395,6.886663914,avoided,32,1
24356,-59.0798645,6.794631958,avoided,64,3
25251,-59.07969284,6.794651031,avoided,66,3
25908,-59.07964325,6.794419765,avoided,68,3
27238,-11.90246964,-20.49556351,avoided,71,3
31515,-17.62796974,-36.7962532,avoided,81,3
18137,39.77047348,-29.24835587,avoiding,49,1
27603,0.631364107,-21.50066376,avoiding,72,3
4984,-5.77717495,-24.17260551,awarded,10,0
26204,-24.71086693,-16.23472595,aztec,69,3
4807,-3.704868555,1.439847469,babies,9,0
4174,-34.54990768,-28.73684692,backed,8,0
28872,-17.55324745,-25.6048584,backed,76,3
23833,10.05995846,14.44974613,backside,63,3
3030,2.416035414,-13.6812067,backwards,6,0
2744,-21.18799782,-28.20952988,bacteria,5,0
4416,-36.80698395,13.90605164,bacteria,9,0
12286,-10.08032513,32.28807449,bacteria,31,1
13235,-9.909791946,32.28796768,bacteria,34,1
15171,-10.1398592,32.71511459,bacteria,41,1
19142,-37.64983368,-12.83658314,bacteria,52,2
29972,-10.04462337,32.61753082,bacteria,78,3
34274,-10.26202869,32.6770668,bacteria,94,4
34476,-10.26204014,32.67700195,bacteria,95,4
34678,-10.26198196,32.67686844,bacteria,96,4
35134,-10.12175369,31.84098434,bacteria,98,4
36340,-36.76102829,13.80685711,bacteria,102,4
36685,-36.76102066,13.80689049,bacteria,103,4
37044,-10.11394596,32.3726387,bacteria,104,4
37345,-10.11394501,32.3726387,bacteria,105,4
213,-9.832497597,31.72567177,bacterial,0,0
1406,-15.32568169,8.453819275,bacterial,2,0
2728,-15.32568359,8.453819275,bacterial,5,0
13209,-9.881680489,31.70818138,bacterial,34,1
19093,-9.405165672,31.71718788,bacterial,52,2
29561,-9.852404594,32.09269714,bacterial,77,3
18387,-10.12042236,32.93753815,bacterium,50,2
8269,-29.28994942,17.11324501,bags,17,0
16572,-39.7747879,13.96302986,bags,45,1
15515,-5.829964161,42.29147339,baked,42,1
1250,-15.06194782,-1.460703731,balanced,2,0
8688,25.35373306,-9.301054955,balanced,19,0
9191,32.72432327,-18.82609177,balanced,21,0
13408,35.26893997,-36.75198364,balanced,34,1
34924,18.65993881,-16.85881424,balanced,97,4
35392,25.5691185,-9.938295364,balanced,99,4
31030,-14.43749237,-23.31691742,balancing,80,3
3055,2.922776461,40.49803162,bald,6,0
8379,18.57319641,7.081071854,bald,17,0
8736,3.045243025,40.56854248,bald,19,0
7551,-10.70567513,3.90911603,balloon,16,0
28019,-27.29727745,11.71587944,balls,73,3
12607,-4.011267185,42.33026886,banana,32,1
29976,-9.105117798,44.06740189,bananas,78,3
5674,15.96188354,44.84840012,banda,11,0
7223,-15.66110325,-20.7348156,bandage,14,0
9055,-21.0779171,17.60896111,bandage,20,0
27070,-11.60788155,7.470008373,bandage,71,3
27407,-11.59071159,7.474891663,bandage,72,3
29558,-7.796129704,-9.23789978,bandage,77,3
5422,-32.6816597,16.50132561,bandages,11,0
9062,-35.31502151,7.110713005,bandages,20,0
3815,-31.77095032,17.72272873,bands,7,0
30914,-28.80970764,12.45828819,bands,80,3
30952,-16.71775436,-14.04014397,bane,80,3
26252,-12.88977146,-44.55463791,banking,69,3
3494,-41.98403549,-13.93522644,banks,7,0
20924,26.66203499,16.44535637,barbara,57,2
23121,-19.44187546,53.16401291,barber,62,3
6928,4.179685593,8.569947243,bare,14,0
21667,4.151459694,8.652503967,bare,59,3
18514,-19.49262238,-32.73220444,bargaining,50,2
1531,-14.74118328,7.225781441,basal,3,0
1786,6.817743778,-24.63903427,based,3,0
2317,44.87789917,-13.69449234,based,4,0
2595,-8.830863953,-43.84256744,based,5,0
5128,-34.23433685,-29.6720047,based,10,0
6045,6.051290512,-24.4449234,based,12,0
11097,44.86271286,-13.73396587,based,27,1
11878,6.318140507,-24.35181808,based,29,1
13455,6.743487358,-24.6359024,based,35,1
14527,7.27558279,-24.90321159,based,39,1
15098,-4.837162018,2.650043011,based,40,1
19169,44.91374969,-13.64199352,based,52,2
19730,44.74738312,-13.81404114,based,54,2
20109,44.76512527,-13.82153702,based,55,2
21380,35.85287857,-20.6059761,based,58,3
22564,6.853553772,-24.65563011,based,60,3
23011,6.916043758,-24.70218086,based,61,3
23550,6.914266109,-24.64851189,based,62,3
23819,6.869319439,-24.66506767,based,63,3
26259,-12.5252037,-35.43910217,based,69,3
26716,6.853478432,-24.65564919,based,70,3
26969,-12.62456226,-35.38445282,based,71,3
29778,30.61672783,19.59729385,based,78,3
30949,5.859291077,-24.22259521,based,80,3
31772,6.45098877,-24.55154991,based,82,3
33928,44.90445709,-13.67342949,based,92,4
34997,44.90867996,-13.66376972,based,97,4
35966,-0.934030294,-23.92677689,based,101,4
11860,-8.358235359,-23.40900612,baseline,29,1
13008,-15.78011799,17.53089333,baseline,33,1
10648,-35.51681137,-8.549923897,basics,26,1
35103,-20.88613319,-34.4801445,basics,98,4
17563,-27.76758766,26.86442184,bathing,48,1
27302,8.42743969,-5.215043545,baths,71,3
1180,-10.0963192,-21.13843155,battling,2,0
22004,-20.14697266,25.00944138,beam,59,3
24706,-20.10803795,24.86212349,beam,65,3
25622,-21.02846718,23.0417614,beam,67,3
30977,-19.75128746,21.66123581,beam,80,3
22609,-7.239868164,-21.22358704,beamed,60,3
23457,-6.697235107,-21.08609581,beamed,62,3
24352,-1.33862555,-26.95659828,beamed,64,3
25244,-1.33863318,-26.95659447,beamed,66,3
25900,-1.348969579,-26.96465302,beamed,68,3
26761,-7.239950657,-21.22340965,beamed,70,3
16513,-24.08104515,24.20978737,beams,45,1
22865,-24.08461952,24.14291382,beams,61,3
24656,-24.77504158,23.63789749,beams,65,3
32402,-24.27627754,23.93231773,beams,84,4
5004,42.9813385,-26.02424431,bearing,10,0
10714,25.20820999,28.93804741,beau,26,1
12193,25.18519402,29.09476852,beau,31,1
13097,15.11950207,43.99445724,beau,34,1
4745,-15.68441582,-32.64573288,beautifully,9,0
14973,31.22514153,-37.64519882,beautifully,40,1
11418,7.017413139,-32.52848053,became,28,1
22467,30.71503448,-53.26034164,became,60,3
26619,30.71503448,-53.26034164,became,70,3
4273,16.9559021,-57.31086731,becomes,9,0
7752,39.15898132,-41.40442657,becomes,16,0
13141,16.9355545,-57.1072197,becomes,34,1
17472,16.7449894,-57.23350906,becomes,47,1
18410,23.41974068,-52.67835236,becomes,50,2
20093,2.343951941,-45.59280396,becomes,55,2
20800,16.76831818,-57.16607666,becomes,57,2
25154,16.79988098,-57.13350677,becomes,66,3
25623,16.88434982,-57.25542068,becomes,67,3
32750,16.81206322,-57.22441864,becomes,86,4
33073,16.82902145,-57.22550201,becomes,88,4
16027,-7.528165817,42.32990265,beef,44,1
28092,-14.3368578,-19.68868446,beforehand,73,3
6736,-13.25463772,-24.71256256,began,14,0
6716,2.925072908,-5.370115757,begins,14,0
20266,-14.55146503,-43.89008713,begins,55,2
533,5.942035198,-0.671119452,behave,1,0
6076,-4.868431568,-4.943398952,behave,12,0
